Region;Subregion;Country;Indicator;Year;Source;download;Icon;Homicide filtered by Indicator;Nombre d'enregistrements;value
Asia;South-Eastern Asia;Singapore;Homicide rate;2017;GSHRevision;;;0,2;1;0,2
Asia;South-Eastern Asia;Philippines;Homicide count;2018;CTS;;;;1;6895
Asia;South-Eastern Asia;Singapore;Homicide count;2018;CTS;;;;1;9
Asia;South-Eastern Asia;Philippines;Homicide rate;2018;CTS;;;6,5;1;6,5
Asia;South-Eastern Asia;Singapore;Homicide rate;2018;CTS;;;0,2;1;0,2
Asia;Southern Asia;India;Homicide count;1990;MoI;;;;1;44162
Asia;Southern Asia;India;Homicide rate;1990;MoI;;;5,1;1;5,1
Asia;Southern Asia;Bhutan;Homicide count;1990;NSO;;;;1;20
Asia;Southern Asia;Bhutan;Homicide rate;1990;NSO;;;3,8;1;3,8
Asia;Southern Asia;Maldives;Homicide count;1990;UNSDC;;;;1;1
Asia;Southern Asia;Nepal;Homicide count;1990;UNSDC;;;;1;354
Asia;Southern Asia;Pakistan;Homicide count;1990;UNSDC;;;;1;8209
Asia;Southern Asia;Sri Lanka;Homicide count;1990;UNSDC;;;;1;1985
Asia;Southern Asia;Maldives;Homicide rate;1990;UNSDC;;;0,4;1;0,4
Asia;Southern Asia;Nepal;Homicide rate;1990;UNSDC;;;1,9;1;1,9
Asia;Southern Asia;Pakistan;Homicide rate;1990;UNSDC;;;7,6;1;7,6
Asia;Southern Asia;Sri Lanka;Homicide rate;1990;UNSDC;;;11,5;1;11,5
Asia;Southern Asia;India;Homicide count;1991;MoI;;;;1;48574
Asia;Southern Asia;India;Homicide rate;1991;MoI;;;5,4;1;5,4
Asia;Southern Asia;Bhutan;Homicide count;1991;NSO;;;;1;12
Asia;Southern Asia;Bhutan;Homicide rate;1991;NSO;;;2,2;1;2,2
Asia;Southern Asia;India;Homicide count;1992;MoI;;;;1;49688
Asia;Southern Asia;India;Homicide rate;1992;MoI;;;5,5;1;5,5
Asia;Southern Asia;Bhutan;Homicide count;1992;NSO;;;;1;27
Asia;Southern Asia;Bhutan;Homicide rate;1992;NSO;;;5,1;1;5,1
Asia;Southern Asia;India;Homicide count;1993;MoI;;;;1;47947
Asia;Southern Asia;India;Homicide rate;1993;MoI;;;5,2;1;5,2
Asia;Southern Asia;Bhutan;Homicide count;1993;NSO;;;;1;19
Asia;Southern Asia;Bhutan;Homicide rate;1993;NSO;;;3,6;1;3,6
Asia;Southern Asia;India;Homicide count;1994;MoI;;;;1;47458
Asia;Southern Asia;India;Homicide rate;1994;MoI;;;5,0;1;5
Asia;Southern Asia;Bhutan;Homicide count;1994;NSO;;;;1;20
Asia;Southern Asia;Bhutan;Homicide rate;1994;NSO;;;3,8;1;3,8
Asia;Southern Asia;India;Homicide count;1995;MoI;;;;1;46386
Asia;Southern Asia;India;Homicide rate;1995;MoI;;;4,8;1;4,8
Asia;Southern Asia;Bhutan;Homicide count;1995;NSO;;;;1;16
Asia;Southern Asia;Bhutan;Homicide rate;1995;NSO;;;3,0;1;3
Asia;Southern Asia;Maldives;Homicide count;1995;UNSDC;;;;1;2
Asia;Southern Asia;Sri Lanka;Homicide count;1995;UNSDC;;;;1;1614
Asia;Southern Asia;Maldives;Homicide rate;1995;UNSDC;;;0,8;1;0,8
Asia;Southern Asia;Sri Lanka;Homicide rate;1995;UNSDC;;;8,8;1;8,8
Asia;Southern Asia;India;Homicide count;1996;MoI;;;;1;46912
Asia;Southern Asia;India;Homicide rate;1996;MoI;;;4,8;1;4,8
Asia;Southern Asia;Bhutan;Homicide count;1996;NSO;;;;1;12
Asia;Southern Asia;Pakistan;Homicide count;1996;NSO;;;;1;9062
Asia;Southern Asia;Bhutan;Homicide rate;1996;NSO;;;2,2;1;2,2
Asia;Southern Asia;Pakistan;Homicide rate;1996;NSO;;;7,1;1;7,1
Asia;Southern Asia;Sri Lanka;Homicide count;1996;UNSDC;;;;1;1775
Asia;Southern Asia;Sri Lanka;Homicide rate;1996;UNSDC;;;9,7;1;9,7
Asia;Southern Asia;India;Homicide count;1997;MoI;;;;1;47418
Asia;Southern Asia;India;Homicide rate;1997;MoI;;;4,7;1;4,7
Asia;Southern Asia;Bhutan;Homicide count;1997;NSO;;;;1;7
Asia;Southern Asia;Nepal;Homicide count;1997;NSO;;;;1;575
Asia;Southern Asia;Pakistan;Homicide count;1997;NSO;;;;1;9304
Asia;Southern Asia;Bhutan;Homicide rate;1997;NSO;;;1,3;1;1,3
Asia;Southern Asia;Nepal;Homicide rate;1997;NSO;;;2,5;1;2,5
Asia;Southern Asia;Pakistan;Homicide rate;1997;NSO;;;7,1;1;7,1
Asia;Southern Asia;Maldives;Homicide count;1997;UNSDC;;;;1;6
Asia;Southern Asia;Sri Lanka;Homicide count;1997;UNSDC;;;;1;1851
Asia;Southern Asia;Maldives;Homicide rate;1997;UNSDC;;;2,3;1;2,3
Asia;Southern Asia;Sri Lanka;Homicide rate;1997;UNSDC;;;10,0;1;10
Asia;Southern Asia;India;Homicide count;1998;MoI;;;;1;49292
Asia;Southern Asia;India;Homicide rate;1998;MoI;;;4,8;1;4,8
Asia;Southern Asia;Bhutan;Homicide count;1998;NSO;;;;1;11
Asia;Southern Asia;Nepal;Homicide count;1998;NSO;;;;1;650
Asia;Southern Asia;Pakistan;Homicide count;1998;NSO;;;;1;10246
Asia;Southern Asia;Bhutan;Homicide rate;1998;NSO;;;1,9;1;1,9
Asia;Southern Asia;Nepal;Homicide rate;1998;NSO;;;2,8;1;2,8
Asia;Southern Asia;Pakistan;Homicide rate;1998;NSO;;;7,6;1;7,6
Asia;Southern Asia;Sri Lanka;Homicide count;1999;Interpol;;;;1;1919
Asia;Southern Asia;Sri Lanka;Homicide rate;1999;Interpol;;;10,3;1;10,3
Asia;Southern Asia;India;Homicide count;1999;MoI;;;;1;47781
Asia;Southern Asia;India;Homicide rate;1999;MoI;;;4,6;1;4,6
Asia;Southern Asia;Bhutan;Homicide count;1999;NSO;;;;1;13
Asia;Southern Asia;Nepal;Homicide count;1999;NSO;;;;1;630
Asia;Southern Asia;Pakistan;Homicide count;1999;NSO;;;;1;9332
Asia;Southern Asia;Bhutan;Homicide rate;1999;NSO;;;2,2;1;2,2
Asia;Southern Asia;Nepal;Homicide rate;1999;NSO;;;2,7;1;2,7
Asia;Southern Asia;Pakistan;Homicide rate;1999;NSO;;;6,7;1;6,7
Asia;Southern Asia;India;Homicide count;2000;MoI;;;;1;48167
Asia;Southern Asia;India;Homicide rate;2000;MoI;;;4,6;1;4,6
Asia;Southern Asia;Bangladesh;Homicide count;2000;NP;;;;1;3343
Asia;Southern Asia;Bangladesh;Homicide rate;2000;NP;;;2,6;1;2,6
Asia;Southern Asia;Bhutan;Homicide count;2000;NSO;;;;1;18
Asia;Southern Asia;Nepal;Homicide count;2000;NSO;;;;1;635
Asia;Southern Asia;Pakistan;Homicide count;2000;NSO;;;;1;8906
Asia;Southern Asia;Bhutan;Homicide rate;2000;NSO;;;3,0;1;3
Asia;Southern Asia;Nepal;Homicide rate;2000;NSO;;;2,7;1;2,7
Asia;Southern Asia;Pakistan;Homicide rate;2000;NSO;;;6,3;1;6,3
Asia;Southern Asia;India;Homicide count;2001;MoI;;;;1;46420
Asia;Southern Asia;India;Homicide rate;2001;MoI;;;4,3;1;4,3
Asia;Southern Asia;Bangladesh;Homicide count;2001;NP;;;;1;3678
Asia;Southern Asia;Bangladesh;Homicide rate;2001;NP;;;2,8;1;2,8
Asia;Southern Asia;Bhutan;Homicide count;2001;NSO;;;;1;19
Asia;Southern Asia;Nepal;Homicide count;2001;NSO;;;;1;848
Asia;Southern Asia;Pakistan;Homicide count;2001;NSO;;;;1;9593
Asia;Southern Asia;Bhutan;Homicide rate;2001;NSO;;;3,1;1;3,1
Asia;Southern Asia;Nepal;Homicide rate;2001;NSO;;;3,5;1;3,5
Asia;Southern Asia;Pakistan;Homicide rate;2001;NSO;;;6,6;1;6,6
Asia;Southern Asia;Maldives;Homicide count;2001;UNSDC;;;;1;7
Asia;Southern Asia;Maldives;Homicide rate;2001;UNSDC;;;2,4;1;2,4
Asia;Southern Asia;India;Homicide count;2002;MoI;;;;1;45736
Asia;Southern Asia;India;Homicide rate;2002;MoI;;;4,2;1;4,2
Asia;Southern Asia;Bangladesh;Homicide count;2002;NP;;;;1;3503
Asia;Southern Asia;Bangladesh;Homicide rate;2002;NP;;;2,6;1;2,6
Asia;Southern Asia;Bhutan;Homicide count;2002;NSO;;;;1;19
Asia;Southern Asia;Nepal;Homicide count;2002;NSO;;;;1;858
Asia;Southern Asia;Pakistan;Homicide count;2002;NSO;;;;1;9466
Asia;Southern Asia;Bhutan;Homicide rate;2002;NSO;;;3,1;1;3,1
Asia;Southern Asia;Nepal;Homicide rate;2002;NSO;;;3,5;1;3,5
Asia;Southern Asia;Pakistan;Homicide rate;2002;NSO;;;6,3;1;6,3
Asia;Southern Asia;Maldives;Homicide count;2002;UNSDC;;;;1;8
Asia;Southern Asia;Maldives;Homicide rate;2002;UNSDC;;;2,7;1;2,7
Asia;Southern Asia;Iran (Islamic Republic of);Homicide count;2003;CTS;;;;1;1803
Asia;Southern Asia;Maldives;Homicide count;2003;CTS;;;;1;4
Asia;Southern Asia;Sri Lanka;Homicide count;2003;CTS;;;;1;1310
Asia;Southern Asia;Iran (Islamic Republic of);Homicide rate;2003;CTS;;;2,6;1;2,6
Asia;Southern Asia;Maldives;Homicide rate;2003;CTS;;;1,3;1;1,3
Asia;Southern Asia;Sri Lanka;Homicide rate;2003;CTS;;;6,8;1;6,8
Asia;Southern Asia;India;Homicide count;2003;MoI;;;;1;44331
Asia;Southern Asia;India;Homicide rate;2003;MoI;;;4,0;1;4
Asia;Southern Asia;Bangladesh;Homicide count;2003;NP;;;;1;3471
Asia;Southern Asia;Bangladesh;Homicide rate;2003;NP;;;2,6;1;2,6
Asia;Southern Asia;Bhutan;Homicide count;2003;NSO;;;;1;5
Asia;Southern Asia;Nepal;Homicide count;2003;NSO;;;;1;757
Asia;Southern Asia;Pakistan;Homicide count;2003;NSO;;;;1;9346
Asia;Southern Asia;Bhutan;Homicide rate;2003;NSO;;;0,8;1;0,8
Asia;Southern Asia;Nepal;Homicide rate;2003;NSO;;;3,0;1;3
Asia;Southern Asia;Pakistan;Homicide rate;2003;NSO;;;6,1;1;6,1
Asia;Southern Asia;Iran (Islamic Republic of);Homicide count;2004;CTS;;;;1;2015
Asia;Southern Asia;Sri Lanka;Homicide count;2004;CTS;;;;1;1377
Asia;Southern Asia;Iran (Islamic Republic of);Homicide rate;2004;CTS;;;2,9;1;2,9
Asia;Southern Asia;Sri Lanka;Homicide rate;2004;CTS;;;7,1;1;7,1
Asia;Southern Asia;India;Homicide count;2004;MoI;;;;1;46490
Asia;Southern Asia;India;Homicide rate;2004;MoI;;;4,1;1;4,1
Asia;Southern Asia;Bangladesh;Homicide count;2004;NP;;;;1;3902
Asia;Southern Asia;Bangladesh;Homicide rate;2004;NP;;;2,8;1;2,8
Asia;Southern Asia;Bhutan;Homicide count;2004;NSO;;;;1;15
Asia;Southern Asia;Nepal;Homicide count;2004;NSO;;;;1;936
Asia;Southern Asia;Pakistan;Homicide count;2004;NSO;;;;1;9614
Asia;Southern Asia;Bhutan;Homicide rate;2004;NSO;;;2,3;1;2,3
Asia;Southern Asia;Nepal;Homicide rate;2004;NSO;;;3,7;1;3,7
Asia;Southern Asia;Pakistan;Homicide rate;2004;NSO;;;6,1;1;6,1
Asia;Southern Asia;India;Homicide count;2005;MoI;;;;1;45095
Asia;Southern Asia;India;Homicide rate;2005;MoI;;;3,9;1;3,9
Asia;Southern Asia;Bangladesh;Homicide count;2005;NP;;;;1;3592
Asia;Southern Asia;Sri Lanka;Homicide count;2005;NP;;;;1;1219
Asia;Southern Asia;Bangladesh;Homicide rate;2005;NP;;;2,6;1;2,6
Asia;Southern Asia;Sri Lanka;Homicide rate;2005;NP;;;6,2;1;6,2
Asia;Southern Asia;Bhutan;Homicide count;2005;NSO;;;;1;11
Asia;Southern Asia;Nepal;Homicide count;2005;NSO;;;;1;878
Asia;Southern Asia;Pakistan;Homicide count;2005;NSO;;;;1;9782
Asia;Southern Asia;Bhutan;Homicide rate;2005;NSO;;;1,7;1;1,7
Asia;Southern Asia;Nepal;Homicide rate;2005;NSO;;;3,4;1;3,4
Asia;Southern Asia;Pakistan;Homicide rate;2005;NSO;;;6,1;1;6,1
Asia;Southern Asia;India;Homicide count;2006;MoI;;;;1;44961
Asia;Southern Asia;India;Homicide rate;2006;MoI;;;3,9;1;3,9
Asia;Southern Asia;Bangladesh;Homicide count;2006;NP;;;;1;4166
Asia;Southern Asia;Sri Lanka;Homicide count;2006;NP;;;;1;2044
Asia;Southern Asia;Bangladesh;Homicide rate;2006;NP;;;3,0;1;3
Asia;Southern Asia;Sri Lanka;Homicide rate;2006;NP;;;10,4;1;10,4
Asia;Southern Asia;Bhutan;Homicide count;2006;NSO;;;;1;9
Asia;Southern Asia;Nepal;Homicide count;2006;NSO;;;;1;610
Asia;Southern Asia;Pakistan;Homicide count;2006;NSO;;;;1;10048
Asia;Southern Asia;Bhutan;Homicide rate;2006;NSO;;;1,4;1;1,4
Asia;Southern Asia;Nepal;Homicide rate;2006;NSO;;;2,3;1;2,3
Asia;Southern Asia;Pakistan;Homicide rate;2006;NSO;;;6,1;1;6,1
Asia;Southern Asia;Maldives;Homicide count;2007;CTS;;;;1;3
Asia;Southern Asia;Maldives;Homicide rate;2007;CTS;;;0,9;1;0,9
Asia;Southern Asia;India;Homicide count;2007;MoI;;;;1;45362
Asia;Southern Asia;India;Homicide rate;2007;MoI;;;3,8;1;3,8
Asia;Southern Asia;Bangladesh;Homicide count;2007;NP;;;;1;3863
Asia;Southern Asia;Bangladesh;Homicide rate;2007;NP;;;2,7;1;2,7
Asia;Southern Asia;Bhutan;Homicide count;2007;NSO;;;;1;14
Asia;Southern Asia;Nepal;Homicide count;2007;NSO;;;;1;841
Asia;Southern Asia;Pakistan;Homicide count;2007;NSO;;;;1;10556
Asia;Southern Asia;Bhutan;Homicide rate;2007;NSO;;;2,1;1;2,1
Asia;Southern Asia;Nepal;Homicide rate;2007;NSO;;;3,2;1;3,2
Asia;Southern Asia;Pakistan;Homicide rate;2007;NSO;;;6,3;1;6,3
Asia;Southern Asia;Maldives;Homicide count;2008;CTS;;;;1;5
Asia;Southern Asia;Sri Lanka;Homicide count;2008;CTS;;;;1;2002
Asia;Southern Asia;Maldives;Homicide rate;2008;CTS;;;1,5;1;1,5
Asia;Southern Asia;Sri Lanka;Homicide rate;2008;CTS;;;10,0;1;10
Asia;Southern Asia;India;Homicide count;2008;MoI;;;;1;45999
Asia;Southern Asia;India;Homicide rate;2008;MoI;;;3,8;1;3,8
Asia;Southern Asia;Bangladesh;Homicide count;2008;NP;;;;1;4099
Asia;Southern Asia;Bangladesh;Homicide rate;2008;NP;;;2,8;1;2,8
Asia;Southern Asia;Bhutan;Homicide count;2008;NSO;;;;1;18
Asia;Southern Asia;Nepal;Homicide count;2008;NSO;;;;1;892
Asia;Southern Asia;Pakistan;Homicide count;2008;NSO;;;;1;12059
Asia;Southern Asia;Bhutan;Homicide rate;2008;NSO;;;2,7;1;2,7
Asia;Southern Asia;Nepal;Homicide rate;2008;NSO;;;3,3;1;3,3
Asia;Southern Asia;Pakistan;Homicide rate;2008;NSO;;;7,0;1;7
Asia;Southern Asia;Maldives;Homicide count;2009;CTS;;;;1;6
Asia;Southern Asia;Sri Lanka;Homicide count;2009;CTS;;;;1;1099
Asia;Southern Asia;Maldives;Homicide rate;2009;CTS;;;1,7;1;1,7
Asia;Southern Asia;Sri Lanka;Homicide rate;2009;CTS;;;5,5;1;5,5
Asia;Southern Asia;India;Homicide count;2009;MoI;;;;1;45824
Asia;Southern Asia;India;Homicide rate;2009;MoI;;;3,8;1;3,8
Asia;Southern Asia;Bangladesh;Homicide count;2009;NP;;;;1;4219
Asia;Southern Asia;Bangladesh;Homicide rate;2009;NP;;;2,9;1;2,9
Asia;Southern Asia;Bhutan;Homicide count;2009;NSO;;;;1;16
Asia;Southern Asia;Iran (Islamic Republic of);Homicide count;2009;NSO;;;;1;2215
Asia;Southern Asia;Nepal;Homicide count;2009;NSO;;;;1;806
Asia;Southern Asia;Pakistan;Homicide count;2009;NSO;;;;1;12491
Asia;Southern Asia;Bhutan;Homicide rate;2009;NSO;;;2,4;1;2,4
Asia;Southern Asia;Iran (Islamic Republic of);Homicide rate;2009;NSO;;;3,0;1;3
Asia;Southern Asia;Nepal;Homicide rate;2009;NSO;;;3,0;1;3
Asia;Southern Asia;Pakistan;Homicide rate;2009;NSO;;;7,1;1;7,1
Asia;Southern Asia;Maldives;Homicide count;2010;CTS;;;;1;6
Asia;Southern Asia;Sri Lanka;Homicide count;2010;CTS;;;;1;763
Asia;Southern Asia;Maldives;Homicide rate;2010;CTS;;;1,6;1;1,6
Asia;Southern Asia;Sri Lanka;Homicide rate;2010;CTS;;;3,8;1;3,8
Asia;Southern Asia;India;Homicide count;2010;MoI;;;;1;46460
Asia;Southern Asia;India;Homicide rate;2010;MoI;;;3,8;1;3,8
Asia;Southern Asia;Bangladesh;Homicide count;2010;NP;;;;1;3988
Asia;Southern Asia;Bangladesh;Homicide rate;2010;NP;;;2,7;1;2,7
Asia;Southern Asia;Bhutan;Homicide count;2010;NSO;;;;1;16
Asia;Southern Asia;Nepal;Homicide count;2010;NSO;;;;1;813
Asia;Southern Asia;Pakistan;Homicide count;2010;NSO;;;;1;13190
Asia;Southern Asia;Bhutan;Homicide rate;2010;NSO;;;2,3;1;2,3
Asia;Southern Asia;Nepal;Homicide rate;2010;NSO;;;3,0;1;3
Asia;Southern Asia;Pakistan;Homicide rate;2010;NSO;;;7,4;1;7,4
Asia;Southern Asia;Maldives;Homicide count;2011;CTS;;;;1;3
Asia;Southern Asia;Sri Lanka;Homicide count;2011;CTS;;;;1;732
Asia;Southern Asia;Maldives;Homicide rate;2011;CTS;;;0,8;1;0,8
Asia;Southern Asia;Sri Lanka;Homicide rate;2011;CTS;;;3,6;1;3,6
Asia;Southern Asia;India;Homicide count;2011;MoI;;;;1;47640
Asia;Southern Asia;India;Homicide rate;2011;MoI;;;3,8;1;3,8
Asia;Southern Asia;Bangladesh;Homicide count;2011;NP;;;;1;3966
Asia;Southern Asia;Bangladesh;Homicide rate;2011;NP;;;2,7;1;2,7
Asia;Southern Asia;Bhutan;Homicide count;2011;NSO;;;;1;32
Asia;Southern Asia;Nepal;Homicide count;2011;NSO;;;;1;679
Asia;Southern Asia;Pakistan;Homicide count;2011;NSO;;;;1;13860
Asia;Southern Asia;Bhutan;Homicide rate;2011;NSO;;;4,6;1;4,6
Asia;Southern Asia;Nepal;Homicide rate;2011;NSO;;;2,5;1;2,5
Asia;Southern Asia;Pakistan;Homicide rate;2011;NSO;;;7,6;1;7,6
Asia;Southern Asia;Maldives;Homicide count;2012;CTS;;;;1;10
Asia;Southern Asia;Sri Lanka;Homicide count;2012;CTS;;;;1;676
Asia;Southern Asia;Maldives;Homicide rate;2012;CTS;;;2,5;1;2,5
Asia;Southern Asia;Sri Lanka;Homicide rate;2012;CTS;;;3,3;1;3,3
Asia;Southern Asia;India;Homicide count;2012;MoI;;;;1;47478
Asia;Southern Asia;India;Homicide rate;2012;MoI;;;3,8;1;3,8
Asia;Southern Asia;Bangladesh;Homicide count;2012;NP;;;;1;4114
Asia;Southern Asia;Bangladesh;Homicide rate;2012;NP;;;2,7;1;2,7
Asia;Southern Asia;Bhutan;Homicide count;2012;NSO;;;;1;33
Asia;Southern Asia;Nepal;Homicide count;2012;NSO;;;;1;642
Asia;Southern Asia;Pakistan;Homicide count;2012;NSO;;;;1;13846
Asia;Southern Asia;Bhutan;Homicide rate;2012;NSO;;;4,7;1;4,7
Asia;Southern Asia;Nepal;Homicide rate;2012;NSO;;;2,4;1;2,4
Asia;Southern Asia;Pakistan;Homicide rate;2012;NSO;;;7,4;1;7,4
Asia;Southern Asia;Maldives;Homicide count;2013;CTS;;;;1;3
Asia;Southern Asia;Sri Lanka;Homicide count;2013;CTS;;;;1;619
Asia;Southern Asia;Maldives;Homicide rate;2013;CTS;;;0,7;1;0,7
Asia;Southern Asia;Sri Lanka;Homicide rate;2013;CTS;;;3,0;1;3
Asia;Southern Asia;Iran (Islamic Republic of);Homicide count;2013;MD;;;;1;2037
Asia;Southern Asia;Iran (Islamic Republic of);Homicide rate;2013;MD;;;2,7;1;2,7
Asia;Southern Asia;India;Homicide count;2013;MoI;;;;1;45878
Asia;Southern Asia;India;Homicide rate;2013;MoI;;;3,6;1;3,6
Asia;Southern Asia;Bangladesh;Homicide count;2013;NP;;;;1;4393
Asia;Southern Asia;Bangladesh;Homicide rate;2013;NP;;;2,9;1;2,9
Asia;Southern Asia;Bhutan;Homicide count;2013;NSO;;;;1;24
Asia;Southern Asia;Nepal;Homicide count;2013;NSO;;;;1;606
Asia;Southern Asia;Pakistan;Homicide count;2013;NSO;;;;1;13937
Asia;Southern Asia;Bhutan;Homicide rate;2013;NSO;;;3,4;1;3,4
Asia;Southern Asia;Nepal;Homicide rate;2013;NSO;;;2,3;1;2,3
Asia;Southern Asia;Pakistan;Homicide rate;2013;NSO;;;7,3;1;7,3
Asia;Southern Asia;Sri Lanka;Homicide count;2014;CTS;;;;1;553
Asia;Southern Asia;Sri Lanka;Homicide rate;2014;CTS;;;2,7;1;2,7
Asia;Southern Asia;Iran (Islamic Republic of);Homicide count;2014;MD;;;;1;1936
Asia;Southern Asia;Iran (Islamic Republic of);Homicide rate;2014;MD;;;2,5;1;2,5
Asia;Southern Asia;India;Homicide count;2014;MoI;;;;1;47356
Asia;Southern Asia;India;Homicide rate;2014;MoI;;;3,7;1;3,7
Asia;Southern Asia;Bangladesh;Homicide count;2014;NP;;;;1;4514
Asia;Southern Asia;Bangladesh;Homicide rate;2014;NP;;;2,9;1;2,9
Asia;Southern Asia;Nepal;Homicide count;2014;NSO;;;;1;558
Asia;Southern Asia;Pakistan;Homicide count;2014;NSO;;;;1;13276
Asia;Southern Asia;Nepal;Homicide rate;2014;NSO;;;2,1;1;2,1
Asia;Southern Asia;Pakistan;Homicide rate;2014;NSO;;;6,8;1;6,8
Asia;Southern Asia;Bhutan;Homicide count;2015;CTS;;;;1;12
Asia;Southern Asia;Sri Lanka;Homicide count;2015;CTS;;;;1;487
Asia;Southern Asia;Bhutan;Homicide rate;2015;CTS;;;1,6;1;1,6
Asia;Southern Asia;Sri Lanka;Homicide rate;2015;CTS;;;2,3;1;2,3
Asia;Southern Asia;India;Homicide count;2015;MoI;;;;1;44373
Asia;Southern Asia;India;Homicide rate;2015;MoI;;;3,4;1;3,4
Asia;Southern Asia;Bangladesh;Homicide count;2015;NP;;;;1;4035
Asia;Southern Asia;Bangladesh;Homicide rate;2015;NP;;;2,6;1;2,6
Asia;Southern Asia;Pakistan;Homicide count;2015;NSO;;;;1;9486
Asia;Southern Asia;Pakistan;Homicide rate;2015;NSO;;;4,8;1;4,8
Asia;Southern Asia;Bhutan;Homicide count;2016;CTS;;;;1;9
Asia;Southern Asia;Nepal;Homicide count;2016;CTS;;;;1;627
Asia;Southern Asia;Sri Lanka;Homicide count;2016;CTS;;;;1;530
Asia;Southern Asia;Bhutan;Homicide rate;2016;CTS;;;1,2;1;1,2
Asia;Southern Asia;Nepal;Homicide rate;2016;CTS;;;2,3;1;2,3
Asia;Southern Asia;Sri Lanka;Homicide rate;2016;CTS;;;2,5;1;2,5
Asia;Southern Asia;India;Homicide count;2016;MoI;;;;1;42678
Asia;Southern Asia;India;Homicide rate;2016;MoI;;;3,2;1;3,2
Asia;Southern Asia;Bangladesh;Homicide count;2016;NP;;;;1;3591
Asia;Southern Asia;Bangladesh;Homicide rate;2016;NP;;;2,3;1;2,3
Asia;Southern Asia;Pakistan;Homicide count;2016;NSO;;;;1;8516
Asia;Southern Asia;Pakistan;Homicide rate;2016;NSO;;;4,2;1;4,2
Asia;Southern Asia;Bhutan;Homicide count;2017;CTS;;;;1;13
Asia;Southern Asia;Pakistan;Homicide count;2017;CTS;;;;1;8235
Asia;Southern Asia;Bhutan;Homicide rate;2017;CTS;;;1,7;1;1,7
Asia;Southern Asia;Pakistan;Homicide rate;2017;CTS;;;4,0;1;4
Asia;Southern Asia;Sri Lanka;Homicide count;2017;GSHRevision;;;;1;486
Asia;Southern Asia;Sri Lanka;Homicide rate;2017;GSHRevision;;;2,3;1;2,3
Asia;Southern Asia;India;Homicide count;2017;MoI;;;;1;41832
Asia;Southern Asia;India;Homicide rate;2017;MoI;;;3,1;1;3,1
Asia;Southern Asia;Bangladesh;Homicide count;2017;NP;;;;1;3549
Asia;Southern Asia;Bangladesh;Homicide rate;2017;NP;;;2,2;1;2,2
Asia;Southern Asia;Bhutan;Homicide count;2018;CTS;;;;1;9
Asia;Southern Asia;Sri Lanka;Homicide count;2018;CTS;;;;1;514
Asia;Southern Asia;Bhutan;Homicide rate;2018;CTS;;;1,2;1;1,2
Asia;Southern Asia;Sri Lanka;Homicide rate;2018;CTS;;;2,4;1;2,4
Asia;Southern Asia;India;Homicide count;2018;MoI;;;;1;41651
Asia;Southern Asia;India;Homicide rate;2018;MoI;;;3,1;1;3,1
Asia;Southern Asia;Bangladesh;Homicide count;2018;NP;;;;1;3830
Asia;Southern Asia;Pakistan;Homicide count;2018;NP;;;;1;8241
Asia;Southern Asia;Bangladesh;Homicide rate;2018;NP;;;2,4;1;2,4
Asia;Southern Asia;Pakistan;Homicide rate;2018;NP;;;3,9;1;3,9
Asia;Western Asia;Azerbaijan;Homicide count;1990;UNSDC;;;;1;329
Asia;Western Asia;Cyprus;Homicide count;1990;UNSDC;;;;1;5
Asia;Western Asia;Georgia;Homicide count;1990;UNSDC;;;;1;270
Asia;Western Asia;Iraq;Homicide count;1990;UNSDC;;;;1;1168
Asia;Western Asia;Israel;Homicide count;1990;UNSDC;;;;1;147
Asia;Western Asia;Jordan;Homicide count;1990;UNSDC;;;;1;120
Asia;Western Asia;Qatar;Homicide count;1990;UNSDC;;;;1;4
Asia;Western Asia;Armenia;Homicide rate;1990;UNSDC;;;5,0;1;5
Asia;Western Asia;Azerbaijan;Homicide rate;1990;UNSDC;;;4,5;1;4,5
Asia;Western Asia;Cyprus;Homicide rate;1990;UNSDC;;;0,7;1;0,7
Asia;Western Asia;Georgia;Homicide rate;1990;UNSDC;;;5,0;1;5
Asia;Western Asia;Iraq;Homicide rate;1990;UNSDC;;;6,7;1;6,7
Asia;Western Asia;Israel;Homicide rate;1990;UNSDC;;;3,3;1;3,3
Asia;Western Asia;Jordan;Homicide rate;1990;UNSDC;;;3,4;1;3,4
Asia;Western Asia;Qatar;Homicide rate;1990;UNSDC;;;0,8;1;0,8
Asia;Western Asia;Armenia;Homicide rate;1991;TransMonEE;;;5,3;1;5,3
Asia;Western Asia;Azerbaijan;Homicide count;1991;UNSDC;;;;1;357
Asia;Western Asia;Cyprus;Homicide count;1991;UNSDC;;;;1;1
Asia;Western Asia;Georgia;Homicide count;1991;UNSDC;;;;1;419
Asia;Western Asia;Iraq;Homicide count;1991;UNSDC;;;;1;1171
Asia;Western Asia;Israel;Homicide count;1991;UNSDC;;;;1;112
Asia;Western Asia;Jordan;Homicide count;1991;UNSDC;;;;1;121
Asia;Western Asia;Qatar;Homicide count;1991;UNSDC;;;;1;4
Asia;Western Asia;Azerbaijan;Homicide rate;1991;UNSDC;;;4,9;1;4,9
Asia;Western Asia;Cyprus;Homicide rate;1991;UNSDC;;;0,1;1;0,1
Asia;Western Asia;Georgia;Homicide rate;1991;UNSDC;;;7,8;1;7,8
Asia;Western Asia;Iraq;Homicide rate;1991;UNSDC;;;6,5;1;6,5
Asia;Western Asia;Israel;Homicide rate;1991;UNSDC;;;2,4;1;2,4
