pageid,ns,title,summary
49955,0,Jean-Marie Le Pen,"Jean-Marie Le Pen [ ʒɑ̃maʁi ləpɛn], né le 20 juin 1928 à La Trinité-sur-Mer, est un homme politique français.
Il sert dans l'armée lors des guerres d'Indochine et d'Algérie, et commence un parcours politique dans les courants poujadistes. Il est député du département de la Seine de 1956 à 1962, puis dirige la campagne de Jean-Louis Tixier-Vignancour pour l’élection présidentielle de 1965. Sollicité par le mouvement nationaliste Ordre nouveau, il participe en 1972 à la fondation du Front national (FN), dont il prend la présidence.
Classé à l'extrême droite, il fait de la critique de l'immigration son principal axe de campagne et fait émerger le Front national sur le devant de la scène politique dans les années 1980. Élu député à Paris lors des élections législatives de 1986, il préside le groupe FN-RN à l'Assemblée nationale sous la VIIIe législature. Il est député européen à partir de 1984 et plusieurs fois élu local (conseiller municipal du 20e arrondissement de Paris, conseiller régional d'Île-de-France puis de Provence-Alpes-Côte d'Azur).
À cinq reprises, il est candidat à une élection présidentielle. Après avoir obtenu un résultat très faible en 1974, il se hisse par trois fois en quatrième position du premier tour (en 1988, 1995 et 2007). À la surprise générale, il accède au second tour du scrutin de 2002, à l'issue duquel il obtient 17,8 % des suffrages exprimés face au président sortant, Jacques Chirac, qui bénéficie d'un « front républicain ».
Sa fille Marine Le Pen lui succède en 2011 à la présidence du Front national, dont il devient président d'honneur. Il est exclu du parti en 2015 à la suite de déclarations polémiques, dont sa carrière politique est jalonnée et qui lui valent en particulier des accusations de racisme et d’antisémitisme. Plusieurs fois jugé pour apologie de crime de guerre, contestation de crimes contre l'humanité, provocation à la haine, à la discrimination et à la violence raciale, injures publiques ou violences, il est alternativement condamné et relaxé.
Il crée les Comités Jeanne en 2016 et reste président d'honneur du FN jusqu'en 2018. Il quitte son mandat de député européen ainsi que la vie politique active en 2019, après 34 ans passés au Parlement européen et 63 ans après sa première élection comme député."
4043610,0,Nicolás Leoz,"L'Estadio Dr. Nicolás Leoz est un stade de football paraguayen situé dans le quartier de Las Mercedes, à Asuncion. Cette enceinte, d'une capacité de 10 500 places, est le domicile de l'équipe paraguayen du Club Libertad.
Son nom actuel lui a été donné en l'honneur de l'ancien président du club Nicolás Leoz (1969-1970 puis 1974-1977) qui est, depuis 1986, le président de la CONMEBOL."
2768380,0,Lev Avnerovich Leviev,"Lév Avnerovich Leviev, né le 30 juillet 1956 à Tachkent (Union des républiques socialistes soviétiques), est un milliardaire diamantaire israélien qui vit à Londres.
En 2007, Leviev était classé 210e parmi les hommes les plus riches au monde, avec un portefeuille dont la valeur est estimée à 6,5 milliards de dollars[source insuffisante], même si ses associés le chiffraient à près de 8 milliards de dollars. Actuellement sa fortune est estimé à 1,15 milliard de dollars."
27135842,0,Li Xiaolin,"Li Xiaolin (en chinois : 李小琳), née en 1961 dans la province du Sichuan, est une femme d'affaires chinoise. Elle est CEO de l'entreprise de production d'énergie China Power International Development (en) de 2008 à 2015,.
En 2013, The Telegraph, quotidien britannique, indique que Li a servi d'intermédiaire en 1995 pour présenter les dirigeants du Zurich Insurance Group, assureur suisse, à des dirigeants de New China Life Insurance (en), une compagnie d'assurance chinoise. La vente d'une partie de cette société aurait été conclue pour 16,9 millions de dollars, somme qui aurait été utilisée pour corrompre des fonctionnaires chinois. Madame Li dément ces accusations de corruption.
Elle est citée dans l'affaire des Panama Papers en avril 2016."
48483924,0,Edison Lobão,"Edison Barjona Lobão, né le 5 décembre 1936 à Mirador (Maranhão), est un homme politique brésilien.
Il est gouverneur du Maranhão de 1991 à 1994 et ministre brésilien des Mines et de l'Énergie de 2008 à 2010 et de 2011 à 2015. Il est aussi sénateur depuis 1987."
50085198,0,Mohan Lal Lohia,
29070587,0,Carmen Lomana,"María del Carmen Fernández de Lomana Gutiérrez (León, 1er août 1948),,, connue sous le nom de Carmen Lomana, est une entrepreneuse et collectionneuse de haute couture espagnole ; elle est la veuve du célèbre dessinateur industriel chilien Guillermo Capdevila, décédé en 1999."
45457060,0,Darío Loperfido,
3144676,0,Robert Louis-Dreyfus,"Robert Louis-Dreyfus, parfois abrégé RLD, né le 14 juin 1946 dans le 8e arrondissement de Paris et mort le 4 juillet 2009 à Zurich, est un homme d'affaires et milliardaire suisse d'origine française. Il est surtout connu pour ses activités dans la téléphonie et le football.
Héritier de la famille Dreyfus qui a fondé un prospère groupe familial dans le négoce et le transport maritime, le Groupe Louis-Dreyfus, Robert Louis-Dreyfus se lance dans les affaires sans l'aide familiale et réussit brillamment. Après avoir échoué au baccalauréat, RLD est accepté à Harvard. Diplômé de cette université, il investit de l'argent remporté au poker dans l'entreprise IMS Health. Il quitte l'entreprise avec une somme importante et sa réputation récemment acquise le mène à la tête de Saatchi and Saatchi. Il participe au redressement de l'entreprise puis est appelé à la tête d'Adidas. Avec RLD à sa tête, Adidas devient le principal concurrent de Nike sur le marché des équipementiers sportifs. Il s'investit ensuite dans LDCom grâce à Jacques Veyrat.
Fortune faite, RLD devient en 2007, le principal actionnaire et dirigeant du groupe familial. Passionné de sport, il s'implique dans le football en devenant l'actionnaire principal de l'Olympique de Marseille en 1996 puis en 1997 du Standard de Liège. Comme dirigeant, RLD remporte deux titres de champion de Belgique avec le Standard mais aucun titre majeur avec l'OM. Il meurt à 63 ans des suites d'une leucémie."
156589,0,Alexander Lukashenko,"Alexandre Grigoriévitch Loukachenko (« ch » prononcé à la française [ ʃ ] ; en biélorusse : Аляксaндр Рыгoравіч Лукашэнка [alʲaˈksand(a)r rɨˈɣɔravʲitʂ lukaˈʂɛnka], en russe : Александр Григорьевич Лукашенко [ɐlʲɪˈksandr ɡrʲɪˈɡorʲjɪvʲɪtɕ ɫʊkɐˈʂɛnkə]), né le 30 août 1954 à Kopys (RSS de Biélorussie), est un homme d'État biélorusse, président de la République depuis 1994.
Agriculteur de profession, il appartient au Parti communiste de l'Union soviétique avant d’être élu à la tête de la Biélorussie, puis réélu en 2001, 2006, 2010, 2015 et 2020.
Il conduit un régime qualifié par ses adversaires d'autoritaire voire de dictatorial en raison de la restriction des libertés publiques, des événements politiques de 1996 et de sa réélection contestée en 2020. La Biélorussie est ainsi isolée au niveau international, notamment en Occident, où Loukachenko est souvent dépeint comme le « dernier dictateur d'Europe » et interdit de séjour par l'Union européenne et les États-Unis.
Ses partisans estiment que sa politique a permis d'éviter au pays les pires effets de la transition au capitalisme de l'ère post-soviétique."
50050205,0,João Lyra,"João José Pereira de Lyra, né le 17 juin 1931 à Recife et mort le 12 août 2021 à Maceió, est un homme politique brésilien.
Il est sénateur du Brésil de 1989 à 1991 et membre de la Chambre des députés du Brésil de 2003 à 2007 et de 2011 à 2015."
3592608,0,Mauricio Macri,"Mauricio Macri (/mauˈɾisjo ˈmakɾi/), né le 8 février 1959 à Tandil, est un homme d'affaires et homme d'État argentin, président de la Nation argentine de 2015 à 2019.
En 2003, il fonde le parti centriste Engagement pour le changement, qui adhère à Proposition républicaine (PRO). Il devient député en 2005 et chef de gouvernement (maire) de Buenos Aires en 2007.
Il est élu président de la Nation au second tour de l'élection présidentielle de 2015, avec 51,3 % des voix. Il succède à Cristina Fernández de Kirchner — qui soutenait son adversaire, Daniel Scioli — et devient le premier chef de l’État du pays élu démocratiquement à ne pas être issu des rangs péronistes ou radicaux. Confronté à une grave crise économique malgré l'aide du FMI, apportée en échange de ses mesures d'austérité, il est battu par Alberto Fernández au premier tour de l'élection présidentielle de 2019."
36716212,0,Mounir Majidi,"Mounir Majidi (en arabe : منير الماجيدي), ou Mohamed Mounir El Majidi, né le 19 janvier 1965 à Rabat, est le directeur du Secrétariat Particulier du roi Mohammed VI depuis 2000 et président de la Siger. Il est par ailleurs président du Fath Union Sport (FUS) Rabat, de l’Académie Mohammed VI de football ainsi que de la fondation de l’hôpital Cheikh Zaïd. Il a également été président de l'association Maroc Cultures, organisatrice du festival Mawazine, de 2005 à 2015."
23821002,0,Hafez Makhlouf,"Hafez Makhlouf (en arabe : حافظ مخلوف, né le 2 avril 1971 à Damas) est un colonel syrien et chef de la branche interne à la Direction générale de la Sécurité. Il a fait partie du cercle intime de Bachar el-Assad."
30853349,0,Rami Makhlouf,"Rami Makhlouf (en arabe : رامي مخلوف) est un homme d'affaires syrien et le cousin maternel du président Bachar el-Assad, né le 10 juillet 1969,. Il est considéré comme l'homme le plus riche de Syrie et l'un des hommes les plus puissants du pays. Selon les analystes syriens, il fait partie du cercle restreint d'Assad et aucune entreprise étrangère ne peut faire d'affaires en Syrie sans son consentement et son partenariat,. Makhlouf possède Syriatel, le plus grand réseau de téléphonie mobile en Syrie, ainsi que de nombreuses sociétés, notamment de vente au détail, bancaires et immobilières. Il est accusé dans de nombreuses affaires de corruption, détournement, fraude et trafics."
16440590,0,Rehman Malik,"Abdul Rehman Malik ou plus simplement Rehman Malik (ourdou : رحمان ملک), né le 12 décembre 1951 à Sialkot, est un fonctionnaire fédéral et un homme politique pakistanais. Il a notamment été un cadre dirigeant de la Federal Investigation Agency dans les années 1990 puis ministre de l'Intérieur dans le gouvernement du Premier ministre Youssouf Raza Gilani durant les cinq années de mandat du Parti du peuple pakistanais.
Proche collaborateur du Premier ministre Benazir Bhutto, cette dernière le nomme à un poste de responsabilité au sein de la Federal Investigation Agency et mène une politique opposée à celle défendue par les militaires. Après son exil à la fin des années 1990, Rehman Malik devient le principal allié politique de Bhutto et son chef de la sécurité en 2007. Il est officiellement nommé ministre fédéral de l'Intérieur sous le gouvernement de Youssouf Raza Gilani le 27 avril 2009 et occupe ce poste jusqu'en mars 2013, mais avait été du 27 mars 2008 au 27 avril 2009 conseiller spécial auprès du Premier ministre sur l'Intérieur et le contrôle des stupéfiants."
24567815,0,Vijay Mallya,"Vijay Vittal Mallya (né le 18 décembre 1955 à Bantwal, en Inde) est un homme d'affaires indien à la tête de nombreuses sociétés. Il dirige notamment depuis 1983 le groupe United Breweries Group (producteur de spiritueux) ainsi que la compagnie aérienne Kingfisher Airlines qu'il a créée en 2005."
50107230,0,Durgham Maraee,
572995,0,Imee Marcos,
22485940,0,Irene Marcos,"Imelda Marcos, née Imelda Remedios Visitacion Trinidad Romuáldez le 2 juillet 1929 à Manille, est une femme politique philippine. Épouse de Ferdinand Marcos, dixième président des Philippines de 1965 à 1986,elle était surnommée « le papillon d'acier » ou « le papillon de fer »,. Après la chute du régime, elle fut accusée avec son mari de détournement de milliards de dollars. Revenue en politique par la suite, elle est élue députée."
50054233,0,Soulieman Marouf,
421704,0,Michael Mates,
50085034,0,Bert Meerstadt,"Cet article recense les individus cités dans les Panama Papers, en tant qu'actionnaires ou directeurs de sociétés extraterritoriales."
56764965,0,Russell Mehta,
10658624,0,Anthony Merchant,"Evatt Francis Anthony ""Tony"" Merchant (né en 1944) est un avocat, homme d'affaires et politique provincial canadien de la Saskatchewan. Il représente la circonscription de Regina Wascana à titre de député du Parti libéral de la Saskatchewan de 1975 à 1978."
2150841,0,Lionel Messi,
213199,0,Heather Mills,"Heather Mills (née le 12 janvier 1968 à Aldershot, Angleterre) est un ex-mannequin britannique, ambassadrice des Nations unies (ONU) pour la lutte contre les mines anti-personnel."
50085311,0,Abdul Rashid Mir,Cet article présente la liste des écrivains de langue ourdoue.
40248549,0,Iqbal Mirchi,
10697763,0,Ahmed al-Mirghani,"Ahmed al-Mirghani (en arabe أحمد الميرغني), né le 16 août 1941 à Khartoum et mort le 2 novembre 2008 à Alexandrie, en Égypte, est un homme d'État soudanais, président du Conseil suprême (chef de l'État) du 6 mai 1986 au 30 juin 1989."
39120555,0,Konrad Mizzi,"Konrad Mizzi, né le 4 novembre 1977 à Paola, est un homme politique maltais, membre du Parti travailliste (PL)."
700275,0,Luca Cordero di Montezemolo,"Luca Cordero di Montezemolo, né le 31 août 1947 à Bologne en Émilie-Romagne, est un industriel italien, président de la compagnie aérienne Alitalia après avoir notamment dirigé les constructeurs automobiles Ferrari et Fiat. Sa carrière s'est essentiellement déroulée dans les secteurs de l'automobile, de l'édition et du sport, pendant longtemps au sein du groupe contrôlé par la famille Agnelli."
50541065,0,Richard Morris (industrialist),"La Table ronde des industriels européens (European Round Table, ERT) est un groupe de lobbying créé en 1983 par Pehr G. Gyllenhammar (président de Volvo), Wisse Dekker (président de Philips) et Umberto Agnelli (président de Fiat). L'ERT, qui rassemble les 49 plus grandes entreprises européennes, situées dans 18 pays de l'UE, est le principal commanditaire et auteur du traité constitutif de l'Union européenne."
50037256,0,Jürgen Mossack,"Jürgen Mossack, né le 20 mars 1948 à Fürth (Bavière), est un avocat d'affaires panaméen, d'origine allemande. Avec Ramón Fonseca Mora, il est le co-fondateur de Mossack Fonseca, un cabinet juridique basé au Panama et mis en cause dans l'affaire dite des « Panama Papers »."
1628686,0,Dorrit Moussaieff,"Dorrit Moussaieff, née le 12 janvier 1950 à Jérusalem, est la seconde épouse du président islandais Ólafur Ragnar Grímsson et la première dame d'Islande de 2003 à 2016."
1168831,0,Alaa Mubarak,
50042196,0,Mohammad Mustafa (economist),"Mohammad Abdallah Mohammad Mustafa, né le 26 août 1954 à Kufr Sour, est un économiste et homme politique palestinien. Il est le président du fonds souverain palestinien. 
En 2013, il devient vice-Premier ministre chargé des affaires économiques. En 2014, il est vice-Premier ministre et ministre de l’Economie nationale avant de démissionner en mars 2015. 
Il est cité dans l'affaire des Panama Papers en avril 2016."
8475841,0,David Nahmad,"David Nahmad est milliardaire et homme d'affaires monégasque d'origine syrienne,,,,. Il est connu pour être le propriétaire, avec sa famille, de la collection Nahmad."
50066275,0,Nazifuddin Najib,
41617792,0,Joseph Nakash,
34181325,0,Maryam Nawaz,"Maryam Nawaz Sharif ou plus simplement Maryam Nawaz (en ourdou : مریم صفدر), née le 28 octobre 1973 à Lahore, est une femme politique pakistanaise. Elle est la fille du dirigeant pakistanais Nawaz Sharif et est à ce titre pressentie pour devenir son successeur politique. Après la défaite de son père aux élections de 2018, elle devient l'une des figures de l'opposition. 
En juillet 2018, elle est condamnée à sept ans de prison pour corruption puis arrêtée à son retour au pays. Libérée sous caution en septembre 2018, elle devient vice-présidente de la Ligue musulmane du Pakistan (N) et mène en 2020 les rassemblements du Mouvement démocratique pakistanais."
50041945,0,Emmanuel Ndahiro,"Cet article recense les individus cités dans les Panama Papers, en tant qu'actionnaires ou directeurs de sociétés extraterritoriales."
50541204,0,Ng Lap Seng,
4073585,0,Brian Steen Nielsen,
31617796,0,Ólöf Nordal,"Ólöf Nordal (née le 3 décembre 1966 à Reykjavik et morte le 8 février 2017 dans la même ville), est une femme politique islandaise."
5224089,0,Josep Lluís Núñez,"Josep Lluís Núñez, né le 7 septembre 1931 à Guriezo (Cantabrie, Espagne) et mort le 3 décembre 2018 à Barcelone (Espagne)[réf. nécessaire], est le président du FC Barcelone du 1er juillet 1978 au 23 juillet 2000."
45106382,0,Idan Ofer,
40206545,0,Igor Olenicoff,"Cet article recense les individus cités dans les Panama Papers, en tant qu'actionnaires ou directeurs de sociétés extraterritoriales."
50040631,0,Marianna Olszewski,
28839522,0,Olubuse II,"Ooni de Ife est le nom du roi traditionnel de l'ancien royaume de Ife, au Nigeria. En 2015, cinquante-et-un monarques se sont succédé sur ce trône.
Une tradition aujourd'hui disparue exigeait que lors du décès du monarque, une personne dont le titre est Abobaku, devait être enterrée vivante à ses côtés.
Les derniers rois sont :

Oba Okunadé Sijuwade Olubusé II, mort en juillet 2015 après 35 ans de règne ;
Adeyeye Enitan Ogunwusi, élu en décembre 2015."
50505492,0,Carlos Ortega (businessman),
17522852,0,Bertín Osborne,"Norberto Juan Ortiz Osborne (né à Madrid le 7 décembre 1954), connu sous le nom de Bertín Osborne, est un aristocrate, présentateur, chanteur, acteur et chef d'entreprise espagnol."
51579072,0,Francisco Paesa,
7187346,0,Stavros Papastavrou,"L'Athletic Club Omónia Nicosie (en grec moderne : Αθλητικός Σύλλογος Ομόνοια Λευκωσίας, Athlitikós Sýllogos Omónia Lefkosías), plus couramment abrégé en Omónia Nicosie, est un club chypriote de football professionnel fondé en 1948 et basé à Nicosie, la capitale du pays."
50205538,0,Pierre Papillaud,"Pierre Papillaud, né le 1er juillet 1935 à Vignonet (Gironde) et mort le 13 juin 2017 à Alençon (Orne), est un entrepreneur, homme d'affaires et milliardaire français, ayant fait fortune dans les eaux minérales et de source."
37602384,0,Stefano Pessina,"Stefano Pessina, né le 4 juin 1941 à Pescara, est un homme d'affaires italien résidant à Monaco depuis 1991."
46365951,0,Orlando Petinatti,"Got Talent Uruguay est une émission de télévision uruguayen produite par FremantleMedia et diffusée sur Canal 10 depuis le 22 juin 2020. Il s'agit de l'adaptation uruguayen de l'émission américaine America's Got Talent.
Le but de cette émission est de trouver l'talent de l'année (chant, danse, spectacle, illusion, etc.) à partir de prestations de candidats, jugées par un jury constitué de professionnels du spectacle. Le gagnant se voit remettre la somme de 1 000 000 $. Elle est présentée par l'actrice et chanteuse Natalia Oreiro.
De novembre à décembre 2019, l'équipe de production a parcouru les 19 départements du pays pour réaliser les moulages, dans leur ensemble, ils ont appelé plus de 10000 personnes, devenant la version avec le plus d'aspirants. Les enregistrements des auditions ont commencé en février 2020, qui se sont déroulés dans des théâtres importants du pays : Théâtre espagnol (Durazno), Théâtre Politeama (Canelones), Théâtre Florencio Sánchez (Paysandú), centre de conventions (Punta del Este) et Théâtre El Galpon (Montevideo).
Le tournage de la deuxième étape a commencé le 12 août 2020 à l'Auditorium Nelly Goitiño de Montevideo, qui n'avait pas d'audience en raison des restrictions sanitaires dues à la pandémie de Covid-19. Le 14 septembre, le renouvellement pour une deuxième saison a été annoncé, qui a été publié le 12 avril 2021."
1008047,0,"Infanta Pilar, Duchess of Badajoz",
1253754,0,Paweł Piskorski,"Paweł Bartłomiej Piskorski, né le 25 février 1968  à Varsovie, est un homme politique polonais."
214478,0,Michel Platini,
50279137,0,Mihran Poghosyan,"L'Équipe du Haut-Karabagh de football (NRK) (Arménien : Արցախի ֆուտբոլի ազգային հավաքական) ou Équipe d'Artsakh de football est une sélection de joueurs professionnels de la République d'Artsakh, sous l'égide de l'Association de football du Haut-Karabagh fondée le 14 septembre 2012. Avant chaque rencontre l'hymne national Azat ou ankakh Artsakh est joué.
En 2010, la Fédération de football d'Arménie est disposée à promouvoir le développement du football arménien au Haut-Karabagh. Le 17 septembre 2012, le Haut-Karabagh est membre provisoire de la NF-Board. Elle est depuis 2013 membre de la Confédération des associations de football indépendantes. À ce titre, elle participe à ses compétitions internationales.
Le Haut-Karabagh a déclaré son indépendance le 2 septembre 1991, un référendum pour l'indépendance a lieu le 10 décembre 1991, les Artsakhtsis votent à 99,98 % pour l'indépendance, la république est majoritairement peuplée d'Arméniens à 95 %, la religion prédominante est celle de l'Église apostolique arménienne. L'Arménie indique une « reconnaissance de facto » (et non de jure) de la République d'Artsakh. La question de la reconnaissance est également à l'étude en Uruguay depuis 2011. En 2012, l'Arménie et Tuvalu ont établi des relations diplomatiques et il a été perçu que Tuvalu pourrait reconnaître l'indépendance du Haut-Karabakh. Seuls trois États, non membres de l'ONU, l'ont reconnue : l'Abkhazie, l'Ossétie du Sud-Alanie et la Transnistrie (État)."
3159008,0,Petro Poroshenko,"Petro Oleksiovytch Porochenko (en ukrainien : Петро Олексійович Порошенко /pɛˈtrɔ ɔlɛkˈsʲijɔwɪtʃ pɔrɔˈʃɛnkɔ/), né le 26 septembre 1965 à Bolhrad, est un homme d'affaires et homme d'État ukrainien, président du pays du 7 juin 2014 au 20 mai 2019.
Chef d'entreprise, il fait notamment fortune dans l'industrie du chocolat. Parallèlement à ses activités professionnelles, il s'engage dans les années 1990 en politique.
D'abord membre du Parti social-démocrate d'Ukraine et soutien du président Leonid Koutchma, il participe à la fondation du Parti des régions, avant de devenir un proche de Viktor Iouchtchenko et de rejoindre le Bloc Notre Ukraine. Il est ministre des Affaires étrangères de 2009 à 2010, puis ministre du Commerce et du Développement économique en 2012, sous la présidence de Viktor Ianoukovytch. Dans le même temps, il préside le Conseil de la Banque nationale d'Ukraine.
En 2014, il soutient la révolution de Maïdan et remporte au premier tour l'élection présidentielle anticipée avec 54,7 % des suffrages. Les élections législatives qui suivent lui donnent une majorité au Parlement. Pendant sa présidence, alors qu'il tente de mettre fin à la guerre du Donbass impliquant la Russie et se rapproche des pays occidentaux, sa politique d'austérité et des accusations de corruption font chuter sa popularité. Candidat à sa réélection lors de l'élection présidentielle de 2019, il est battu par Volodymyr Zelensky, obtenant 24,5 % des voix au second tour.
Entré dans l'opposition à Zelensky, il retrouve la présidence de son parti — renommé Solidarité européenne —, qu'il conduit aux élections législatives de 2019, où il arrive en quatrième position. Redevenu député, il est cité dans plusieurs enquêtes judiciaires pour des infractions financières."
14260387,0,Malik Mohammad Qayyum,"La dénomination de Dieu dans l'islam se fait par 99 noms (nombre généralement admis par les oulémas).
Outre l'appellation d'Allah, qui signifie littéralement « le Dieu », plusieurs autres noms sont utilisés dans le Coran pour nommer Dieu. De plus, un hadith mentionne ces noms. Ils sont appelés en arabe أسماء الله الحسنى (Asma’ Allah al-Ḥusná), c'est-à-dire « les plus beaux noms de Dieu », tandis que les attributs de Dieu sont appelés   صفات الله (sifât Allah)."
53904801,0,Qi Qiaoqiao,"Xi Jinping (chinois : 习近平 ; pinyin : Xí Jìnpíng /ɕǐ tɕînpʰǐŋ/) est un homme d'État chinois né le 15 juin 1953 à Pékin. Il est l'actuel président de la république populaire de Chine.
Fils d'un compagnon de Mao Zedong, Xi Zhongxun, il adhère au Parti communiste chinois dans les années 1970 et y exerce ses premières fonctions dans les années 1980, connaissant des responsabilités de plus en plus importantes jusqu'à arriver aux portes du pouvoir. Du 15 mars 2008 au 14 mars 2013, il est vice-président de la république populaire de Chine sous le second mandat de Hu Jintao, dont il apparaît comme le successeur désigné.
Il est secrétaire général du Parti communiste chinois et président de la Commission militaire centrale de la Chine depuis le 15 novembre 2012 ainsi que président de la république populaire de Chine depuis le 14 mars 2013. Il est réélu par les députés de l'Assemblée nationale populaire en 2018.
Sa présidence, structurée autour du concept de « rêve chinois », se distingue par une présence accrue de la Chine sur la scène internationale, une réhabilitation plus assumée qu'auparavant de la culture traditionnelle chinoise ainsi qu’un renforcement radical de l'emprise politique et idéologique du PCC sur la société. Il est également l'initiateur du projet commercial de nouvelle route de la soie.
En raison de son exaltation du sentiment national et de sa mainmise totale sur le Parti, Xi Jinping apparaît comme le dirigeant chinois le plus puissant et le plus autoritaire depuis Mao. Rompant avec l'effacement relatif de ses prédécesseurs, il fait modifier en 2018 la Constitution pour supprimer la limitation du nombre de mandats présidentiels, pouvant ainsi rester au pouvoir pour une durée indéterminée. Par ailleurs, la « pensée » de Xi Jinping est inscrite dans la doctrine du PCC et dans la Constitution, au même titre que celles de Mao Zedong et Deng Xiaoping.
En Asie-Pacifique et en Occident, il est dénoncé pour sa politique agressive vis-à-vis de l'extérieur, notamment sur Taïwan et la mer de Chine, et des minorités, notamment avec les Ouïghours au Xinjiang, des ONG parlant d’un « génocide ». Son arrivée au pouvoir marque également une montée en intensité dans la répression des opposants, avec la mort du dissident Liu Xiaobo en 2017 et la réaction brutale contre les manifestations hongkongaises de 2019-2020. Sa gestion jugée opaque lors de l'émergence de la pandémie de Covid-19, apparue en Chine, lui vaut également de nombreuses critiques."
654357,0,Rodrigo Rato,"Rodrigo de Rato y Figaredo, né le 18 mars 1949 à Madrid, est un homme d'affaires et homme politique espagnol, membre du Parti populaire (PP)."
38612838,0,Kalpana Rawal,
143279,0,Real Sociedad,"La Real Sociedad de Fútbol, couramment appelée Real Sociedad ou la Real, est un club espagnol de football basé à Saint-Sébastien, au Pays basque. C'est la section football d'un club omnisports de même nom, fondé en 1909."
4534532,0,Marc Rieper,Marc Jensen Rieper est un footballeur danois né le 5 juin 1968 à Rødovre. Il évoluait en tant que défenseur central.
20378111,0,Sergei Roldugin,"Sergueï Pavlovitch Roldouguine (en russe : Серге́й Па́длович Ролду́гин), né le 28 septembre 1951, est un violoncelliste professionnel et homme d'affaires russe. De 2002 à 2004, il est recteur du conservatoire Rimski-Korsakov de Saint-Pétersbourg. Il est nommé Artiste du peuple de la Fédération de Russie en 2005."
50196738,0,Javier de la Rosa,"Carlos Monzón est un boxeur argentin né le 7 août 1942 à San Javier et mort le 8 janvier 1995 à Santa Rosa de Calchines. Champion du monde des poids moyens du 7 novembre 1970 au 30 juillet 1977, il est considéré comme l'un des meilleurs boxeurs de tous les temps."
1628331,0,Nico Rosberg,"Nico Erik Rosberg, né le 27 juin 1985 à Wiesbaden (Allemagne), est un pilote automobile de double nationalité finlandaise et allemande, champion du monde de Formule 1 en 2016, qui a grandi à Monaco et qui a couru sous licence allemande. Il est le fils du champion du monde de Formule 1 1982 finlandais Keke Rosberg. Il dispute onze saisons en F1, de 2006 à 2016, et prend 206 départs. 
Champion GP2 en 2005, il fait ses débuts en Formule 1 l'année suivante, au sein de l'écurie Williams. Après quatre saisons dans l'équipe britannique pour deux podiums, il rejoint Mercedes en 2010, où il fait d'abord équipe avec Michael Schumacher. Le 5 avril 2012 à l'arrivée du Grand Prix de Chine, il remporte sa première victoire, succédant ainsi à Juan Manuel Fangio en 1955 au volant d'une Flèche d'Argent. 
À partir de 2013, il fait équipe avec Lewis Hamilton. L'ère des moteurs V6 turbo hybrides qui s'ouvre en 2014 marque le début d'une période de domination totale de Mercedes, avec qui il remporte 23 victoires et réalise 30 pole positions. Deux fois vice-champion du monde derrière son coéquipier en 2014 et 2015, Rosberg réussit entre la fin de la saison 2015 et le début de la suivante, une série de sept victoires consécutives qui lui permet de rejoindre Alberto Ascari et Michael Schumacher, à deux succès du record de Sebastian Vettel. Le 27 novembre 2016 à Abou Dabi, au terme d'une saison où il s'est imposé neuf fois, a obtenu seize podiums et totalisé 385 points, Nico Rosberg remporte le titre de champion du monde, 34 ans après son père. Sous contrat avec son écurie pour les saisons 2017 et 2018, il décide toutefois de prendre sa retraite sportive le 2 décembre 2016, cinq jours après avoir atteint son rêve d'enfance."
47049413,0,Éric de Rothschild,"Éric de Rothschild, né le 3 octobre 1940, est un entrepreneur français, président du Mémorial de la Shoah depuis son ouverture en 2005, et engagé dans la lutte contre l'antisémitisme depuis 2001."
4466351,0,Nigel Rudd,
18097541,0,Dmitry Rybolovlev,"Dmitri Yevguénievich Rybolovlev (en russe : Дмитрий Евгеньевич Рыболовлев, transcription anglaise : Dmitry Yevgenyevich Rybolovlev), né le 22 novembre 1966 à Perm (Russie), est un homme d'affaires russo-chypriote.
Médecin de formation, Rybolovlev bâtit sa fortune au début des années 1990 en rachetant des parts d'entreprises étatiques, principalement dans la région de Perm, et en s'associant avec des figures locales de la politique et du crime organisé,.
Il possédait jusqu'en 2010, 65 % d'Uralkali, un des plus grands producteurs d'engrais potassique du monde.
Résident monégasque, Rybolovlev est l'actionnaire majoritaire et le président de l'AS Monaco dont il détient 66,67 % depuis décembre 2011.
En mai 2014, il est impliqué dans « le divorce du siècle », qui se conclut par un accord amiable.
En 2019, il est classé 224e homme le plus riche du monde avec une fortune de 6,8 milliards de dollars."
61390840,0,Alex Saab,"Alex Nain Saab Morán, né le 21 décembre 1971 à Barranquilla (Colombie), est un diplomate, homme d'affaires et avocat de nationalités colombienne et vénézuélienne, ayant des origines libanaises.
Il est ambassadeur adjoint du Venezuela auprès de l’Union africaine."
46476369,0,Teddy Sagi,
56681781,0,Saifullah Khan family,
50362642,0,Osman Saifullah,"Al-Forqat al-Wasti (arabe : الفرقة الوسطى, « La Division centrale ») est un groupe rebelle formé lors de la guerre civile syrienne, fondé en 2015."
50077480,0,Anil Salgaocar,"Anil Ambani est un homme d'affaires indien né le 4 juin 1959. Il dirige le groupe Reliance Anil Dhirubhai Ambani (active dans les télécommunications, les médias, la santé, l'énergie, la finance ou la construction).

"
651303,0,Ricardo Salinas Pliego,
